pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z
-7.042218,-0.1879,0.927333,-7.03279,-0.186186,1.023012,-7.011122,-0.182098,1.125239,-7.001203,-0.177028,1.220102,-6.991362,-0.170918,1.314804,-6.963357,-0.160819,1.447688,-6.926264,-0.15309,1.540476,-6.974653,-0.197043,1.391763,-6.980793,-0.348233,1.385384,-7.025137,-0.403786,1.114934,-6.922495,-0.420185,0.899787,-6.976541,-0.133413,1.387319,-6.989148,0.013623,1.353278,-7.061111,-0.001019,1.083456,-7.136944,-0.008505,0.856949,-7.047305,-0.267294,0.929885,-7.110168,-0.256969,0.531476,-7.236581,-0.247739,0.114053,-7.083783,-0.293431,0.020899,-7.037012,-0.108486,0.926008,-6.856085,-0.060275,0.56844,-6.855378,-0.029075,0.134742,-6.690941,-0.034498,0.050183
-7.016067,-0.186508,0.924378,-7.006459,-0.184707,1.020036,-6.984402,-0.180417,1.122173,-6.974045,-0.175131,1.216979,-6.963691,-0.168763,1.311611,-6.934889,-0.158202,1.444293,-6.897554,-0.149984,1.536942,-6.946451,-0.194663,1.388449,-6.951438,-0.345894,1.381976,-6.993914,-0.4033,1.111613,-6.885055,-0.420582,0.899568,-6.948599,-0.131054,1.383846,-6.961816,0.015725,1.348936,-7.035726,-0.000061,1.079702,-7.112765,-0.008649,0.853639,-7.0212,-0.265895,0.927021,-7.09739,-0.256483,0.530864,-7.233783,-0.247642,0.116692,-7.084131,-0.294173,0.020405,-7.010811,-0.107098,0.922965,-6.831434,-0.061264,0.564413,-6.778759,-0.027775,0.132762,-6.604833,-0.032516,0.067517
-6.988905,-0.184987,0.920302,-6.979327,-0.182941,1.015958,-6.957109,-0.17836,1.118048,-6.946525,-0.172817,1.212815,-6.935866,-0.166186,1.307397,-6.906559,-0.155196,1.439936,-6.869137,-0.146535,1.53251,-6.918184,-0.191894,1.384209,-6.922099,-0.34316,1.377809,-6.962625,-0.402098,1.107475,-6.848644,-0.420622,0.898199,-6.920586,-0.128306,1.379461,-6.934383,0.018244,1.343819,-7.009469,0.001354,1.074969,-7.087467,-0.007855,0.849253,-6.99401,-0.264364,0.923147,-7.082904,-0.256063,0.529646,-7.230916,-0.247773,0.11945,-7.084297,-0.294339,0.019777,-6.983679,-0.105581,0.918687,-6.809292,-0.062498,0.557451,-6.707358,-0.023632,0.13607,-6.527439,-0.031838,0.091689
-6.96089,-0.183286,0.91542,-6.951469,-0.180878,1.011084,-6.929242,-0.175944,1.113155,-6.918578,-0.170114,1.207896,-6.907768,-0.163216,1.302441,-6.878175,-0.15182,1.434881,-6.840775,-0.142761,1.527426,-6.889741,-0.188753,1.379283,-6.892678,-0.340047,1.373033,-6.931265,-0.400175,1.102681,-6.813241,-0.420265,0.89585,-6.892373,-0.125187,1.374397,-6.906712,0.021138,1.338058,-6.982338,0.003226,1.069431,-7.061023,-0.006303,0.843971,-6.965946,-0.262651,0.918554,-7.066622,-0.255689,0.52795,-7.227645,-0.24808,0.122528,-7.084395,-0.294213,0.019093,-6.955719,-0.103886,0.913515,-6.788581,-0.063971,0.548496,-6.640541,-0.018451,0.14277,-6.457387,-0.031997,0.11982
-6.931893,-0.181219,0.910622,-6.922682,-0.178466,1.006297,-6.900562,-0.173187,1.108374,-6.889948,-0.167065,1.203101,-6.879141,-0.159885,1.297624,-6.849504,-0.148064,1.430015,-6.812237,-0.138633,1.522576,-6.860933,-0.18521,1.374519,-6.863056,-0.336523,1.368381,-6.89994,-0.397489,1.097977,-6.779264,-0.419375,0.892866,-6.863771,-0.121666,1.369475,-6.878668,0.024406,1.332366,-6.954417,0.005614,1.063839,-7.033401,-0.004309,0.838503,-6.936982,-0.260567,0.914033,-7.047009,-0.255183,0.525836,-7.222784,-0.248553,0.126741,-7.08449,-0.294086,0.018468,-6.926693,-0.101829,0.908439,-6.764843,-0.06584,0.540542,-6.581842,-0.016204,0.147774,-6.396731,-0.03148,0.14227
-6.901973,-0.178711,0.906042,-6.892968,-0.175703,1.00173,-6.871025,-0.170125,1.103831,-6.860561,-0.163712,1.198557,-6.849889,-0.15623,1.293073,-6.82043,-0.143929,1.425463,-6.783395,-0.134136,1.518079,-6.831667,-0.181252,1.370029,-6.83319,-0.332573,1.363888,-6.868638,-0.394063,1.093406,-6.746731,-0.417939,0.889181,-6.83468,-0.117732,1.364791,-6.850223,0.028008,1.326676,-6.925731,0.008515,1.058127,-7.004624,-0.002015,0.832783,-6.907248,-0.258038,0.909669,-7.02411,-0.254067,0.523321,-7.217057,-0.249118,0.132428,-7.084613,-0.294037,0.017952,-6.89659,-0.09934,0.903645,-6.736279,-0.068696,0.534591,-6.532666,-0.019089,0.150072,-6.34684,-0.028012,0.157116
-6.871069,-0.175836,0.901544,-6.862325,-0.172592,0.99725,-6.840674,-0.166723,1.099399,-6.83049,-0.160013,1.194136,-6.820108,-0.152215,1.288661,-6.79107,-0.139413,1.421099,-6.754377,-0.129285,1.513817,-6.802037,-0.176892,1.365701,-6.803122,-0.328213,1.359519,-6.837371,-0.389873,1.088924,-6.715625,-0.415969,0.884861,-6.805199,-0.113397,1.36025,-6.821403,0.031984,1.321053,-6.896254,0.011934,1.052359,-6.974669,0.00072,0.826878,-6.876615,-0.255137,0.905377,-6.99788,-0.25282,0.520388,-7.209739,-0.249849,0.13925,-7.084734,-0.293986,0.017494,-6.865419,-0.096489,0.898946,-6.704688,-0.071948,0.529641,-6.491608,-0.024906,0.150675,-6.306344,-0.023869,0.166282
-6.838868,-0.172626,0.897613,-6.830541,-0.169082,0.993343,-6.809391,-0.162891,1.095574,-6.799695,-0.155875,1.190338,-6.789826,-0.147767,1.284889,-6.761538,-0.134491,1.417437,-6.725326,-0.124103,1.510313,-6.772135,-0.172133,1.362053,-6.772865,-0.323456,1.355912,-6.806276,-0.38481,1.085144,-6.686305,-0.413374,0.880442,-6.775431,-0.108662,1.356392,-6.792159,0.036452,1.31641,-6.866002,0.01594,1.047475,-6.943437,0.004004,0.821699,-6.844669,-0.251899,0.90169,-6.966643,-0.252699,0.517046,-7.197463,-0.250967,0.146999,-7.084832,-0.293988,0.017061,-6.832967,-0.093305,0.894772,-6.671005,-0.073974,0.52568,-6.457984,-0.03103,0.14753,-6.273194,-0.024355,0.165903
-6.80452,-0.169189,0.894267,-6.796882,-0.165129,0.990028,-6.776581,-0.158492,1.092397,-6.767717,-0.151113,1.187208,-6.758723,-0.142692,1.281812,-6.731713,-0.128985,1.414573,-6.696202,-0.118433,1.507698,-6.741777,-0.166827,1.35917,-6.742217,-0.318164,1.353304,-6.775361,-0.378537,1.082285,-6.658967,-0.409967,0.875961,-6.745213,-0.10338,1.353309,-6.762391,0.041637,1.313139,-6.834816,0.020506,1.043867,-6.91077,0.007777,0.817629,-6.810486,-0.248429,0.898746,-6.928919,-0.254269,0.512968,-7.17859,-0.252585,0.155565,-7.085216,-0.294079,0.015221,-6.798458,-0.089895,0.891025,-6.63419,-0.074099,0.522778,-6.433307,-0.037487,0.138083,-6.248086,-0.033849,0.151451
-6.768875,-0.165418,0.891486,-6.762083,-0.160777,0.987286,-6.742839,-0.153663,1.089827,-6.735015,-0.145912,1.1847,-6.727119,-0.137185,1.279375,-6.701717,-0.123072,1.41241,-6.667045,-0.112432,1.505841,-6.711148,-0.161122,1.356966,-6.711379,-0.312475,1.351457,-6.744618,-0.37139,1.080128,-6.633416,-0.405934,0.871381,-6.714706,-0.097698,1.350909,-6.732198,0.047313,1.310847,-6.802854,0.02566,1.041142,-6.876826,0.012099,0.814285,-6.774991,-0.244621,0.896407,-6.886189,-0.256966,0.508481,-7.15476,-0.254591,0.165059,-7.085577,-0.294223,0.013406,-6.762668,-0.086151,0.887804,-6.595284,-0.072999,0.520864,-6.416063,-0.04425,0.124887,-6.230323,-0.047973,0.127454
-6.734165,-0.161022,0.889699,-6.72814,-0.15612,0.985542,-6.709835,-0.148736,1.088242,-6.702931,-0.140731,1.183172,-6.696005,-0.131752,1.277905,-6.672022,-0.117266,1.411173,-6.638115,-0.106593,1.504884,-6.680891,-0.155465,1.355704,-6.680966,-0.306823,1.35029,-6.714168,-0.364265,1.078639,-6.609427,-0.40174,0.867128,-6.684505,-0.092063,1.349456,-6.701822,0.052929,1.30927,-6.770606,0.031555,1.039065,-6.841977,0.017253,0.811436,-6.740539,-0.240193,0.894802,-6.841224,-0.260347,0.504579,-7.127515,-0.256869,0.175604,-7.084968,-0.294364,0.015867,-6.727706,-0.081785,0.885837,-6.558348,-0.071077,0.519715,-6.401034,-0.048607,0.11355,-6.215763,-0.058896,0.103632
-6.701077,-0.155606,0.8891,-6.695595,-0.150999,0.984991,-6.677994,-0.143694,1.087821,-6.671796,-0.135609,1.182794,-6.665636,-0.126438,1.277564,-6.6428,-0.111566,1.410992,-6.609568,-0.100939,1.504949,-6.651209,-0.14982,1.355535,-6.651326,-0.301159,1.349692,-6.683995,-0.357638,1.077759,-6.587007,-0.397812,0.863137,-6.654753,-0.086437,1.349074,-6.671041,0.058454,1.30815,-6.73812,0.038702,1.037396,-6.806267,0.023421,0.808836,-6.708007,-0.234744,0.893938,-6.794599,-0.265077,0.501282,-7.097185,-0.259853,0.18732,-7.086195,-0.294349,0.02537,-6.694069,-0.07641,0.885502,-6.524899,-0.068464,0.519228,-6.386089,-0.048754,0.106015,-6.203128,-0.063206,0.081565
-6.668925,-0.149567,0.889493,-6.663907,-0.145573,0.985438,-6.646891,-0.138555,1.088385,-6.641279,-0.130506,1.183396,-6.635757,-0.121198,1.27819,-6.61388,-0.105971,1.411737,-6.581248,-0.095446,1.505914,-6.621899,-0.144222,1.356309,-6.62211,-0.295531,1.349774,-6.654114,-0.351034,1.077546,-6.566149,-0.393723,0.859473,-6.625305,-0.080857,1.34964,-6.640076,0.063919,1.307746,-6.705349,0.046589,1.036374,-6.769651,0.030421,0.806731,-6.676518,-0.228674,0.893808,-6.74574,-0.270492,0.498571,-7.063442,-0.263109,0.200089,-7.086452,-0.294331,0.03915,-6.661261,-0.070413,0.886421,-6.493421,-0.065029,0.519506,-6.373359,-0.046497,0.100339,-6.193696,-0.064316,0.059673
-6.637885,-0.143803,0.890731,-6.633441,-0.140406,0.986725,-6.616924,-0.133698,1.089774,-6.611731,-0.125763,1.184818,-6.606593,-0.116419,1.27963,-6.585222,-0.100996,1.413237,-6.552946,-0.09054,1.507546,-6.593001,-0.139236,1.357834,-6.592889,-0.290518,1.350782,-6.624702,-0.343929,1.078143,-6.546603,-0.388652,0.856755,-6.596321,-0.075879,1.35105,-6.609832,0.068861,1.308566,-6.67264,0.053838,1.036484,-6.732365,0.037994,0.805627,-6.645805,-0.22291,0.894517,-6.695694,-0.274161,0.497372,-7.026837,-0.265217,0.213677,-7.076376,-0.294718,0.053165,-6.629904,-0.064662,0.888187,-6.463427,-0.060784,0.520636,-6.364011,-0.044531,0.096299,-6.187155,-0.064634,0.042937
-6.608232,-0.138624,0.892776,-6.604665,-0.135745,0.988818,-6.588565,-0.129348,1.091953,-6.583546,-0.121626,1.187025,-6.578371,-0.112391,1.281846,-6.556729,-0.097002,1.415413,-6.524413,-0.086552,1.50971,-6.564491,-0.135248,1.36005,-6.563217,-0.286517,1.352943,-6.595806,-0.335486,1.079634,-6.528667,-0.381736,0.855115,-6.567851,-0.071883,1.353293,-6.580678,0.072959,1.31092,-6.640004,0.059526,1.03798,-6.694311,0.045927,0.805686,-6.615878,-0.217778,0.89606,-6.643953,-0.274927,0.497846,-6.987421,-0.265615,0.229318,-7.052415,-0.295798,0.067263,-6.600541,-0.05944,0.890734,-6.433443,-0.055135,0.523322,-6.359407,-0.04378,0.094367,-6.184293,-0.06463,0.034465
-6.579691,-0.133722,0.895665,-6.577111,-0.131343,0.991751,-6.561343,-0.125281,1.094957,-6.556331,-0.117848,1.190052,-6.550865,-0.108823,1.284876,-6.528499,-0.093627,1.418345,-6.495899,-0.083151,1.512541,-6.536392,-0.131871,1.363017,-6.533539,-0.283132,1.35603,-6.567378,-0.326541,1.081934,-6.512043,-0.37384,0.854421,-6.539846,-0.068489,1.356379,-6.552244,0.076535,1.314499,-6.607432,0.064575,1.040607,-6.655586,0.054433,0.806746,-6.586728,-0.212951,0.898443,-6.591025,-0.273946,0.499832,-6.945144,-0.264865,0.245779,-7.01812,-0.297283,0.081597,-6.572629,-0.054466,0.894129,-6.404944,-0.048677,0.52686,-6.358186,-0.043321,0.094071,-6.184323,-0.063834,0.031151
-6.55161,-0.129074,0.899355,-6.549745,-0.127022,0.995471,-6.534239,-0.121213,1.098732,-6.529261,-0.114031,1.193847,-6.523618,-0.105224,1.288682,-6.500781,-0.090291,1.422102,-6.467945,-0.079762,1.516209,-6.508804,-0.128509,1.366732,-6.504769,-0.279749,1.359613,-6.539447,-0.319088,1.084935,-6.495591,-0.366736,0.854892,-6.512305,-0.06511,1.360236,-6.524324,0.080095,1.318881,-6.575242,0.07037,1.044088,-6.616726,0.063887,0.808821,-6.558052,-0.208367,0.901792,-6.539471,-0.272262,0.503788,-6.900414,-0.263227,0.259132,-6.974788,-0.29871,0.092581,-6.545155,-0.049754,0.89816,-6.381868,-0.0432,0.529217,-6.357437,-0.043091,0.09377,-6.18457,-0.063254,0.028652
-6.523668,-0.124715,0.904192,-6.522076,-0.122726,1.000319,-6.506782,-0.117031,1.103617,-6.501962,-0.110015,1.198754,-6.496436,-0.101406,1.293613,-6.473717,-0.08679,1.427088,-6.440805,-0.076119,1.521153,-6.481823,-0.124956,1.371525,-6.477323,-0.276149,1.363752,-6.511745,-0.314376,1.08885,-6.479005,-0.361417,0.856882,-6.485287,-0.061549,1.365173,-6.496974,0.083791,1.324202,-6.543443,0.077738,1.048567,-6.57763,0.075035,0.812118,-6.529682,-0.204045,0.90655,-6.48996,-0.270471,0.510474,-6.853165,-0.260597,0.268498,-6.921124,-0.300465,0.099209,-6.517637,-0.045357,0.90308,-6.36694,-0.039453,0.529207,-6.356297,-0.043155,0.092748,-6.184199,-0.063258,0.025527
-6.496185,-0.120609,0.90983,-6.494595,-0.118513,1.005953,-6.479443,-0.112848,1.109274,-6.474807,-0.105959,1.204429,-6.469512,-0.097556,1.29932,-6.447165,-0.08333,1.4329,-6.414225,-0.072489,1.526936,-6.455354,-0.121419,1.377067,-6.450785,-0.272551,1.368387,-6.484539,-0.311154,1.093465,-6.462591,-0.35689,0.860038,-6.458733,-0.058003,1.37088,-6.470137,0.087471,1.330325,-6.512027,0.085853,1.053898,-6.538399,0.087132,0.816431,-6.501788,-0.199966,0.912274,-6.441824,-0.267977,0.519128,-6.803463,-0.25708,0.274755,-6.858422,-0.302163,0.102487,-6.490557,-0.041223,0.908637,-6.357435,-0.036688,0.528015,-6.35563,-0.043447,0.091721,-6.184046,-0.063477,0.023217
-6.46948,-0.116633,0.915186,-6.467734,-0.114373,1.011301,-6.452619,-0.10871,1.114627,-6.448093,-0.101942,1.209796,-6.44298,-0.093751,1.304716,-6.420959,-0.079948,1.438394,-6.387978,-0.069101,1.532415,-6.429212,-0.117913,1.382361,-6.424817,-0.269,1.372906,-6.458664,-0.307662,1.098025,-6.446129,-0.351955,0.863515,-6.432473,-0.054483,1.376352,-6.443432,0.09119,1.336418,-6.481291,0.093619,1.059364,-6.499867,0.098319,0.821151,-6.474577,-0.196014,0.917767,-6.395625,-0.264027,0.527929,-6.751907,-0.253247,0.276603,-6.791864,-0.302191,0.101853,-6.464349,-0.037218,0.91386,-6.349117,-0.034449,0.527168,-6.355116,-0.043708,0.091196,-6.18395,-0.063813,0.021712
-6.443881,-0.112732,0.920057,-6.441784,-0.110313,1.016159,-6.426539,-0.104656,1.119466,-6.421989,-0.098018,1.214643,-6.416941,-0.090054,1.309586,-6.395099,-0.07671,1.44334,-6.362039,-0.06612,1.537362,-6.403393,-0.114482,1.387248,-6.399431,-0.26555,1.377286,-6.434617,-0.303179,1.102434,-6.429655,-0.346043,0.867289,-6.406482,-0.051023,1.381425,-6.41667,0.094957,1.342438,-6.451466,0.100478,1.064993,-6.462404,0.107689,0.82636,-6.448352,-0.192146,0.922774,-6.351737,-0.258342,0.536546,-6.699088,-0.249409,0.273029,-6.723218,-0.30006,0.095912,-6.439369,-0.033282,0.918591,-6.341061,-0.032775,0.527306,-6.354725,-0.043843,0.091478,-6.183877,-0.064314,0.021309
-6.419059,-0.108959,0.924646,-6.416454,-0.106327,1.020731,-6.400974,-0.100648,1.124002,-6.396326,-0.094132,1.219182,-6.391293,-0.086401,1.314145,-6.369585,-0.073552,1.44797,-6.336435,-0.06338,1.542006,-6.377901,-0.111084,1.391889,-6.374614,-0.262148,1.38155,-6.411902,-0.298424,1.106787,-6.413134,-0.339722,0.871385,-6.380784,-0.047587,1.386262,-6.390039,0.098763,1.348428,-6.42232,0.106987,1.070755,-6.42564,0.11615,0.831977,-6.422811,-0.188405,0.927549,-6.309785,-0.2512,0.545309,-6.644415,-0.245256,0.265045,-6.650716,-0.296259,0.086058,-6.415262,-0.029475,0.922988,-6.334192,-0.031627,0.52779,-6.354487,-0.043946,0.092262,-6.183861,-0.064932,0.02171
-6.394342,-0.105345,0.928489,-6.39131,-0.102392,1.024552,-6.375628,-0.096619,1.127788,-6.370892,-0.090192,1.22297,-6.365864,-0.082682,1.317951,-6.344254,-0.070323,1.451838,-6.311019,-0.060614,1.545893,-6.352565,-0.107609,1.395774,-6.349997,-0.25867,1.385158,-6.389861,-0.293796,1.110611,-6.396239,-0.333492,0.875033,-6.355277,-0.044079,1.390349,-6.363727,0.102625,1.353684,-6.393452,0.113728,1.075851,-6.389304,0.124567,0.83715,-6.397249,-0.184813,0.931654,-6.269211,-0.242689,0.553384,-6.586721,-0.24043,0.25439,-6.574232,-0.290636,0.075915,-6.391387,-0.025837,0.926562,-6.32705,-0.030438,0.528225,-6.354176,-0.044051,0.093143,-6.183845,-0.065425,0.022007
-6.369568,-0.10188,0.931443,-6.366305,-0.098467,1.027484,-6.350522,-0.092507,1.130694,-6.345745,-0.086132,1.225878,-6.340724,-0.078836,1.320875,-6.31917,-0.066976,1.454816,-6.285859,-0.05777,1.548894,-6.327434,-0.104003,1.398764,-6.325598,-0.255064,1.387995,-6.368545,-0.289445,1.11383,-6.379014,-0.327539,0.878093,-6.330039,-0.040449,1.393558,-6.337891,0.106578,1.358069,-6.364799,0.121,1.080111,-6.353415,0.133228,0.841698,-6.371438,-0.181359,0.934966,-6.229664,-0.232475,0.560643,-6.525498,-0.234952,0.240719,-6.493042,-0.283074,0.06603,-6.367652,-0.022355,0.929154,-6.319128,-0.028961,0.528542,-6.353704,-0.044154,0.094038,-6.183817,-0.065679,0.021899
-6.3449,-0.098573,0.933651,-6.341485,-0.094593,1.029666,-6.325636,-0.088373,1.132851,-6.320828,-0.082017,1.228034,-6.315804,-0.074923,1.323047,-6.294268,-0.063558,1.457033,-6.260888,-0.054899,1.551139,-6.302458,-0.100319,1.400999,-6.301399,-0.251382,1.390175,-6.347903,-0.285221,1.116519,-6.361415,-0.321677,0.880706,-6.304992,-0.036746,1.396016,-6.312373,0.110587,1.361721,-6.336424,0.128504,1.083705,-6.317954,0.141845,0.845802,-6.345606,-0.178052,0.937607,-6.191494,-0.220891,0.567215,-6.461254,-0.228801,0.224378,-6.407871,-0.273691,0.055855,-6.344149,-0.019042,0.930922,-6.310932,-0.027444,0.52881,-6.353158,-0.044257,0.095029,-6.183789,-0.065807,0.021687
-6.32015,-0.095489,0.935077,-6.316556,-0.090878,1.031056,-6.300616,-0.084339,1.134206,-6.29576,-0.077949,1.229385,-6.290719,-0.071008,1.324408,-6.269189,-0.060067,1.458431,-6.235763,-0.051888,1.552564,-6.277318,-0.096612,1.402385,-6.276971,-0.247673,1.391497,-6.327123,-0.281069,1.118428,-6.342989,-0.315843,0.882522,-6.279804,-0.033022,1.397596,-6.286887,0.114567,1.364346,-6.308115,0.135916,1.086336,-6.282598,0.150428,0.849165,-6.319732,-0.17495,0.939515,-6.15519,-0.209023,0.572643,-6.394338,-0.221545,0.208134,-6.320768,-0.262691,0.047371,-6.320524,-0.01597,0.931861,-6.302532,-0.026057,0.528844,-6.352568,-0.044398,0.095954,-6.183738,-0.065914,0.021367
-6.295341,-0.09283,0.935741,-6.291504,-0.087443,1.031666,-6.275437,-0.080477,1.134768,-6.270512,-0.073964,1.229935,-6.26545,-0.067103,1.324963,-6.243939,-0.056493,1.459016,-6.210507,-0.048691,1.553179,-6.252016,-0.092898,1.402905,-6.252244,-0.243949,1.391867,-6.306135,-0.276967,1.119476,-6.323606,-0.309941,0.883414,-6.254481,-0.029298,1.398268,-6.261535,0.118484,1.365871,-6.279872,0.143276,1.087953,-6.247213,0.159155,0.851761,-6.293902,-0.172242,0.94078,-6.121,-0.19695,0.576995,-6.32435,-0.213351,0.192147,-6.231522,-0.250452,0.040529,-6.296737,-0.01335,0.931922,-6.293972,-0.024986,0.528535,-6.351966,-0.044636,0.096697,-6.183634,-0.066009,0.020893
-6.270451,-0.090394,0.935621,-6.266344,-0.084165,1.031485,-6.250125,-0.076714,1.134529,-6.245113,-0.070025,1.229679,-6.240017,-0.063195,1.324707,-6.218513,-0.052846,1.458782,-6.185096,-0.045353,1.552975,-6.226549,-0.08916,1.402576,-6.22729,-0.240197,1.391379,-6.285009,-0.272938,1.119742,-6.303397,-0.304067,0.883508,-6.229016,-0.025554,1.398061,-6.236215,0.122371,1.36637,-6.251695,0.150546,1.088608,-6.211932,0.167847,0.853616,-6.268029,-0.169738,0.941311,-6.088675,-0.184593,0.580204,-6.25169,-0.204053,0.176257,-6.140344,-0.236597,0.035378,-6.272827,-0.010971,0.931153,-6.285207,-0.024046,0.527992,-6.35132,-0.044912,0.097374,-6.183506,-0.066083,0.020311
-6.245221,-0.087641,0.934618,-6.240819,-0.080787,1.030429,-6.22441,-0.072953,1.133416,-6.219269,-0.066128,1.22855,-6.214095,-0.059314,1.323575,-6.192532,-0.049149,1.457654,-6.159113,-0.041902,1.551866,-6.200588,-0.085393,1.401364,-6.201893,-0.236421,1.390114,-6.263145,-0.268999,1.119221,-6.282301,-0.298443,0.882835,-6.203053,-0.021782,1.396936,-6.210333,0.126249,1.365768,-6.223376,0.15729,1.088166,-6.176827,0.175972,0.854507,-6.241835,-0.166918,0.940772,-6.057969,-0.172802,0.581618,-6.1779,-0.192723,0.162766,-6.04991,-0.220194,0.034045,-6.248558,-0.008277,0.929687,-6.276172,-0.022854,0.527357,-6.350563,-0.045082,0.098169,-6.183425,-0.066205,0.019758
-6.219543,-0.084418,0.932624,-6.214814,-0.07728,1.0284,-6.198153,-0.069227,1.13133,-6.192815,-0.062331,1.226447,-6.187483,-0.055512,1.321463,-6.165739,-0.045415,1.455518,-6.132283,-0.038325,1.549729,-6.173921,-0.081613,1.399169,-6.175899,-0.232643,1.388068,-6.240412,-0.265228,1.117934,-6.260317,-0.293114,0.88142,-6.176385,-0.018,1.394776,-6.183617,0.1301,1.363923,-6.194712,0.163338,1.086478,-6.141718,0.183454,0.854318,-6.215195,-0.163636,0.938947,-6.028795,-0.161897,0.580963,-6.102409,-0.178749,0.15198,-5.959871,-0.200702,0.037056,-6.223836,-0.005109,0.927523,-6.267115,-0.0213,0.526698,-6.34972,-0.045083,0.099077,-6.18343,-0.066447,0.019267
-6.193525,-0.080878,0.929745,-6.188444,-0.073672,1.025498,-6.171492,-0.065502,1.12837,-6.165917,-0.058575,1.223472,-6.160382,-0.051738,1.318475,-6.13839,-0.04163,1.452488,-6.104882,-0.034636,1.546688,-6.14676,-0.077804,1.39609,-6.149463,-0.228841,1.385246,-6.216942,-0.261548,1.11586,-6.237446,-0.288035,0.879238,-6.149219,-0.014192,1.391697,-6.156339,0.133942,1.360977,-6.165905,0.168861,1.083692,-6.106784,0.190369,0.853164,-6.188233,-0.160039,0.936053,-6.001238,-0.151559,0.578513,-6.025789,-0.162742,0.143592,-5.870575,-0.178661,0.043884,-6.198754,-0.001626,0.924662,-6.257788,-0.019495,0.525947,-6.348767,-0.04498,0.100103,-6.18348,-0.066737,0.018804
-6.167232,-0.07694,0.926206,-6.161802,-0.069782,1.021942,-6.144575,-0.061582,1.124766,-6.138783,-0.054677,1.219857,-6.133072,-0.047855,1.314851,-6.110874,-0.037777,1.448833,-6.077314,-0.030895,1.543022,-6.119414,-0.073914,1.392392,-6.12284,-0.22495,1.381738,-6.192527,-0.257741,1.112915,-6.21363,-0.283296,0.876242,-6.121814,-0.010299,1.388007,-6.128721,0.137845,1.357289,-6.137353,0.17393,1.080125,-6.072633,0.196417,0.851176,-6.161039,-0.156045,0.9324,-5.975305,-0.141679,0.574438,-5.951292,-0.145611,0.138977,-5.785743,-0.154761,0.055074,-6.173354,0.002254,0.921239,-6.247378,-0.017387,0.525044,-6.347566,-0.044814,0.10145,-6.183528,-0.066935,0.018398
-6.140923,-0.072424,0.921915,-6.135102,-0.065465,1.017641,-6.11759,-0.057353,1.120424,-6.111586,-0.050549,1.215509,-6.105716,-0.043799,1.310498,-6.083348,-0.033826,1.44446,-6.049721,-0.027093,1.538636,-6.092045,-0.069904,1.387989,-6.096211,-0.22093,1.377467,-6.167052,-0.253732,1.108935,-6.188862,-0.278948,0.872286,-6.094288,-0.006282,1.38363,-6.100798,0.141846,1.352752,-6.109168,0.178522,1.075649,-6.039333,0.201396,0.848236,-6.133851,-0.151472,0.927858,-5.952002,-0.1327,0.568114,-5.877791,-0.127365,0.139954,-5.704706,-0.127523,0.07297,-6.14792,0.00671,0.917198,-6.235883,-0.014901,0.523943,-6.346222,-0.04475,0.103042,-6.183544,-0.066949,0.018062
-6.114339,-0.067511,0.916963,-6.108128,-0.060866,1.012687,-6.090349,-0.052928,1.115438,-6.084153,-0.046279,1.210521,-6.078149,-0.039635,1.30551,-6.055653,-0.029807,1.439461,-6.021962,-0.02324,1.533626,-6.064492,-0.065813,1.382966,-6.069395,-0.216822,1.37251,-6.140633,-0.249595,1.104085,-6.163149,-0.27494,0.867516,-6.066524,-0.002181,1.378642,-6.072534,0.145907,1.347473,-6.081238,0.182659,1.07039,-6.006815,0.205508,0.844461,-6.106432,-0.146503,0.922558,-5.930323,-0.12418,0.560165,-5.806413,-0.107994,0.144703,-5.628132,-0.098425,0.095228,-6.122167,0.011563,0.912596,-6.223305,-0.012112,0.52269,-6.34463,-0.044625,0.104956,-6.183556,-0.06687,0.017783
